Order_ID,Product_ID,User_ID,Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Return_Reason,Days_to_Return,Order_Value,Return_Cost,Profit_Loss,CO2_Emissions,Packaging_Waste,CO2_Saved,Waste_Avoided
ORD01341,PROD0131,USER0356,2022-05-06,Electronics,1145.21,3,13.38,Express,COD,49,Female,City50,Not Returned,No Return,0,2975.942706,0,2975.942706,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD01342,PROD0402,USER0853,2024-01-16,Home Appliances,999.14,1,14.7,Standard,Credit Card,18,Female,City14,Not Returned,No Return,0,852.2664199999999,0,852.2664199999999,1.0,0.2,1.0,0.2
ORD01343,PROD0155,USER0905,2024-02-24,Clothing,1281.9,2,29.43,Next-Day,COD,35,Female,City47,Not Returned,No Return,0,1809.27366,0,1809.27366,2.0,0.4,2.0,0.4
ORD01344,PROD0150,USER1135,2022-11-03,Electronics,217.22,2,2.47,Express,Debit Card,29,Female,City30,Not Returned,No Return,0,423.70933199999996,0,423.70933199999996,1.5,0.4,1.5,0.4
ORD01345,PROD0044,USER1042,2022-09-19,Toys,300.85,2,22.16,Next-Day,Wallet,20,Female,City2,Not Returned,No Return,0,468.36328000000003,0,468.36328000000003,2.0,0.4,2.0,0.4
ORD01346,PROD0494,USER0552,2022-11-13,Home Appliances,719.9,1,31.06,Standard,Debit Card,35,Female,City73,Returned,Wrong Item,27,496.29906,200,296.29906,1.0,0.2,0.0,0.0
ORD01347,PROD0329,USER0626,2024-03-25,Electronics,1181.57,4,49.47,Express,Credit Card,32,Female,City26,Not Returned,No Return,0,2388.189284,0,2388.189284,1.5,0.8,1.5,0.8
ORD01348,PROD0402,USER0482,2023-11-02,Clothing,1768.51,5,38.51,Standard,Wallet,34,Male,City65,Not Returned,No Return,0,5437.283995,0,5437.283995,1.0,1.0,1.0,1.0
ORD01349,PROD0129,USER1610,2023-11-29,Toys,1591.85,5,36.21,Standard,COD,42,Male,City92,Returned,Defective,38,5077.205574999999,200,4877.205574999999,1.0,1.0,0.0,0.0
ORD01350,PROD0226,USER1806,2025-02-23,Books,510.87,4,34.69,Standard,Debit Card,40,Female,City89,Not Returned,No Return,0,1334.596788,0,1334.596788,1.0,0.8,1.0,0.8
ORD01351,PROD0460,USER0707,2023-04-27,Electronics,645.61,5,42.28,Express,Debit Card,61,Female,City59,Not Returned,No Return,0,1863.23046,0,1863.23046,1.5,1.0,1.5,1.0
ORD01352,PROD0168,USER0950,2024-04-18,Electronics,707.33,4,40.88,Next-Day,Wallet,52,Male,City13,Not Returned,No Return,0,1672.693984,0,1672.693984,2.0,0.8,2.0,0.8
ORD01353,PROD0183,USER1370,2022-11-02,Books,1774.6,2,3.78,Standard,COD,55,Female,City41,Not Returned,No Return,0,3415.04024,0,3415.04024,1.0,0.4,1.0,0.4
ORD01354,PROD0142,USER0902,2024-07-26,Electronics,1026.36,4,36.29,Standard,Wallet,35,Female,City85,Returned,Changed Mind,41,2615.5758239999996,200,2415.5758239999996,1.0,0.8,0.0,0.0
ORD01355,PROD0463,USER0204,2023-06-02,Electronics,708.27,4,22.33,Next-Day,Wallet,20,Male,City57,Not Returned,No Return,0,2200.4532360000003,0,2200.4532360000003,2.0,0.8,2.0,0.8
ORD01356,PROD0098,USER1340,2023-06-29,Clothing,369.11,4,37.3,Express,Wallet,60,Female,City62,Returned,Size Issue,5,925.72788,200,725.72788,1.5,0.8,0.0,0.0
ORD01357,PROD0144,USER0214,2023-06-11,Home Appliances,568.58,4,44.93,Express,Wallet,32,Female,City31,Not Returned,No Return,0,1252.468024,0,1252.468024,1.5,0.8,1.5,0.8
ORD01358,PROD0413,USER0453,2024-11-16,Home Appliances,796.96,3,13.48,Express,COD,62,Female,City23,Not Returned,No Return,0,2068.589376,0,2068.589376,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD01359,PROD0256,USER0524,2025-05-18,Books,297.16,3,37.89,Express,Credit Card,44,Female,City25,Not Returned,No Return,0,553.698228,0,553.698228,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD01360,PROD0051,USER0663,2022-12-31,Toys,426.9,3,33.9,Express,Wallet,29,Female,City90,Returned,Size Issue,27,846.5427,200,646.5427,1.5,0.6000000000000001,0.0,0.0
ORD01361,PROD0175,USER1213,2024-06-04,Books,171.43,3,48.82,Next-Day,Debit Card,46,Female,City36,Returned,Defective,26,263.213622,200,63.21362199999999,2.0,0.6000000000000001,0.0,0.0
ORD01362,PROD0263,USER0696,2025-04-05,Clothing,1854.66,3,21.52,Next-Day,Debit Card,22,Male,City70,Not Returned,No Return,0,4366.611504,0,4366.611504,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD01363,PROD0239,USER1120,2025-02-25,Clothing,1685.03,1,45.54,Standard,Debit Card,64,Female,City58,Returned,Wrong Item,38,917.667338,200,717.667338,1.0,0.2,0.0,0.0
ORD01364,PROD0460,USER1501,2022-10-21,Toys,128.44,4,20.59,Next-Day,COD,46,Male,City15,Not Returned,No Return,0,407.976816,0,407.976816,2.0,0.8,2.0,0.8
ORD01365,PROD0086,USER1657,2024-07-23,Clothing,1213.58,3,47.98,Standard,Credit Card,39,Female,City31,Not Returned,No Return,0,1893.912948,0,1893.912948,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD01366,PROD0395,USER1070,2023-03-15,Toys,1612.04,3,29.53,Next-Day,Wallet,22,Female,City46,Not Returned,No Return,0,3408.013764,0,3408.013764,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD01367,PROD0493,USER0568,2022-10-25,Books,1504.05,4,45.84,Express,Credit Card,27,Female,City34,Returned,Size Issue,44,3258.3739199999995,200,3058.3739199999995,1.5,0.8,0.0,0.0
ORD01368,PROD0198,USER0710,2023-03-29,Electronics,456.43,5,42.18,Express,COD,36,Male,City51,Returned,Wrong Item,31,1319.5391300000001,200,1119.5391300000001,1.5,1.0,0.0,0.0
ORD01369,PROD0278,USER0065,2023-06-22,Electronics,304.64,4,2.38,Express,COD,24,Male,City55,Not Returned,No Return,0,1189.558272,0,1189.558272,1.5,0.8,1.5,0.8
ORD01370,PROD0479,USER1195,2022-04-20,Home Appliances,1060.93,3,3.45,Next-Day,Credit Card,45,Female,City42,Not Returned,No Return,0,3072.983745,0,3072.983745,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD01371,PROD0328,USER1095,2023-05-06,Books,1988.85,4,21.27,Next-Day,Debit Card,19,Male,City58,Not Returned,No Return,0,6263.286419999999,0,6263.286419999999,2.0,0.8,2.0,0.8
ORD01372,PROD0474,USER1330,2024-01-29,Clothing,1828.58,5,22.14,Express,COD,65,Female,City9,Not Returned,No Return,0,7118.661939999999,0,7118.661939999999,1.5,1.0,1.5,1.0
ORD01373,PROD0156,USER0606,2023-04-29,Electronics,199.5,4,39.39,Next-Day,COD,60,Male,City99,Not Returned,No Return,0,483.6678,0,483.6678,2.0,0.8,2.0,0.8
ORD01374,PROD0351,USER0806,2023-05-04,Clothing,949.47,5,35.57,Express,Credit Card,35,Female,City19,Returned,Defective,48,3058.7176050000003,200,2858.7176050000003,1.5,1.0,0.0,0.0
ORD01375,PROD0219,USER0150,2023-12-02,Clothing,105.12,4,22.9,Standard,COD,65,Male,City68,Returned,Size Issue,57,324.19008,200,124.19008000000002,1.0,0.8,0.0,0.0
ORD01376,PROD0156,USER0160,2024-10-26,Toys,964.99,4,1.68,Standard,Credit Card,46,Female,City92,Returned,Wrong Item,44,3795.1126719999997,200,3595.1126719999997,1.0,0.8,0.0,0.0
ORD01377,PROD0019,USER1937,2024-04-28,Home Appliances,971.91,3,19.02,Next-Day,COD,53,Male,City3,Returned,Wrong Item,27,2361.1581539999997,200,2161.1581539999997,2.0,0.6000000000000001,0.0,0.0
ORD01378,PROD0362,USER1055,2025-06-19,Home Appliances,507.24,1,33.17,Standard,Debit Card,32,Female,City35,Not Returned,No Return,0,338.988492,0,338.988492,1.0,0.2,1.0,0.2
ORD01379,PROD0035,USER1881,2024-03-05,Books,1449.87,3,37.39,Next-Day,COD,39,Female,City100,Not Returned,No Return,0,2723.2908209999996,0,2723.2908209999996,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD01380,PROD0224,USER0271,2025-01-17,Books,1794.02,5,44.44,Express,COD,39,Male,City27,Not Returned,No Return,0,4983.787560000001,0,4983.787560000001,1.5,1.0,1.5,1.0
ORD01381,PROD0464,USER1562,2023-02-15,Electronics,1143.79,2,1.4,Standard,COD,41,Male,City91,Returned,Changed Mind,44,2255.55388,200,2055.55388,1.0,0.4,0.0,0.0
ORD01382,PROD0339,USER0724,2023-04-21,Books,185.31,1,15.14,Express,Credit Card,59,Male,City19,Not Returned,No Return,0,157.254066,0,157.254066,1.5,0.2,1.5,0.2
ORD01383,PROD0147,USER0884,2025-03-09,Clothing,1454.4,3,4.41,Next-Day,Credit Card,30,Female,City62,Returned,Defective,50,4170.782880000001,200,3970.7828800000007,2.0,0.6000000000000001,0.0,0.0
ORD01384,PROD0334,USER1981,2023-03-06,Toys,1337.57,2,24.93,Next-Day,Debit Card,45,Female,City88,Returned,Size Issue,44,2008.227598,200,1808.227598,2.0,0.4,0.0,0.0
ORD01385,PROD0210,USER0780,2024-09-23,Home Appliances,1962.05,1,18.95,Next-Day,COD,35,Female,City22,Returned,Wrong Item,12,1590.241525,200,1390.241525,2.0,0.2,0.0,0.0
ORD01386,PROD0451,USER1269,2023-11-30,Home Appliances,1604.19,3,1.99,Next-Day,COD,35,Male,City85,Not Returned,No Return,0,4716.799857,0,4716.799857,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD01387,PROD0042,USER1562,2023-04-11,Clothing,574.12,5,8.3,Standard,Credit Card,32,Female,City40,Returned,Size Issue,16,2632.3402,200,2432.3402,1.0,1.0,0.0,0.0
ORD01388,PROD0204,USER0966,2025-08-14,Electronics,1463.24,5,13.21,Standard,Credit Card,36,Male,City84,Not Returned,No Return,0,6349.72998,0,6349.72998,1.0,1.0,1.0,1.0
ORD01389,PROD0213,USER1761,2022-02-22,Electronics,1201.57,3,40.14,Express,Debit Card,41,Female,City100,Not Returned,No Return,0,2157.779406,0,2157.779406,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD01390,PROD0073,USER0177,2023-10-04,Clothing,320.5,4,0.17,Standard,Wallet,32,Female,City48,Not Returned,No Return,0,1279.8206,0,1279.8206,1.0,0.8,1.0,0.8
ORD01391,PROD0386,USER1370,2023-05-03,Toys,1759.92,1,13.55,Express,Wallet,40,Female,City69,Not Returned,No Return,0,1521.4508400000002,0,1521.4508400000002,1.5,0.2,1.5,0.2
ORD01392,PROD0114,USER1002,2024-03-28,Home Appliances,1164.45,3,20.81,Standard,COD,45,Male,City40,Not Returned,No Return,0,2766.3838650000002,0,2766.3838650000002,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD01393,PROD0408,USER0074,2024-02-17,Toys,1201.96,5,45.06,Standard,Debit Card,20,Male,City70,Not Returned,No Return,0,3301.7841200000003,0,3301.7841200000003,1.0,1.0,1.0,1.0
ORD01394,PROD0251,USER1504,2023-04-05,Clothing,378.92,5,24.62,Express,Wallet,55,Female,City19,Returned,Size Issue,26,1428.14948,200,1228.14948,1.5,1.0,0.0,0.0
ORD01395,PROD0069,USER1102,2025-06-16,Clothing,708.2,3,9.51,Express,Wallet,37,Female,City95,Returned,Changed Mind,13,1922.5505400000004,200,1722.5505400000004,1.5,0.6000000000000001,0.0,0.0
ORD01396,PROD0489,USER1937,2022-01-18,Clothing,1902.95,1,12.68,Express,Wallet,41,Female,City70,Not Returned,No Return,0,1661.65594,0,1661.65594,1.5,0.2,1.5,0.2
ORD01397,PROD0428,USER0646,2022-03-17,Books,1114.98,2,17.97,Express,Debit Card,26,Female,City32,Not Returned,No Return,0,1829.236188,0,1829.236188,1.5,0.4,1.5,0.4
ORD01398,PROD0477,USER1590,2025-02-16,Electronics,529.53,3,44.13,Standard,COD,34,Male,City70,Not Returned,No Return,0,887.5452329999999,0,887.5452329999999,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD01399,PROD0465,USER0422,2023-03-22,Electronics,440.82,3,29.34,Next-Day,COD,33,Female,City62,Not Returned,No Return,0,934.450236,0,934.450236,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD01400,PROD0004,USER0623,2024-08-27,Home Appliances,681.08,5,6.08,Express,Credit Card,55,Male,City40,Not Returned,No Return,0,3198.35168,0,3198.35168,1.5,1.0,1.5,1.0
ORD01401,PROD0423,USER1514,2024-12-14,Clothing,1719.59,3,15.26,Standard,Debit Card,21,Male,City12,Not Returned,No Return,0,4371.541698,0,4371.541698,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD01402,PROD0348,USER1718,2024-07-12,Clothing,152.87,2,20.74,Standard,Wallet,32,Female,City42,Returned,Size Issue,32,242.329524,200,42.32952399999999,1.0,0.4,0.0,0.0
ORD01403,PROD0450,USER0402,2024-07-24,Clothing,1512.54,5,13.11,Express,Debit Card,24,Female,City95,Returned,Defective,22,6571.23003,200,6371.23003,1.5,1.0,0.0,0.0
ORD01404,PROD0264,USER1738,2024-08-21,Home Appliances,1588.85,3,2.81,Next-Day,Credit Card,60,Male,City67,Not Returned,No Return,0,4632.609944999999,0,4632.609944999999,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD01405,PROD0494,USER1168,2025-08-13,Toys,1488.76,2,32.61,Next-Day,Debit Card,63,Female,City30,Not Returned,No Return,0,2006.5507279999997,0,2006.5507279999997,2.0,0.4,2.0,0.4
ORD01406,PROD0369,USER1974,2024-07-05,Books,307.33,3,25.5,Standard,Debit Card,23,Male,City94,Not Returned,No Return,0,686.88255,0,686.88255,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD01407,PROD0059,USER0874,2025-09-03,Clothing,291.83,4,32.54,Next-Day,Wallet,40,Female,City67,Returned,Defective,51,787.4740720000001,200,587.4740720000001,2.0,0.8,0.0,0.0
ORD01408,PROD0100,USER1937,2024-07-13,Clothing,335.94,3,45.04,Express,Wallet,60,Female,City13,Not Returned,No Return,0,553.897872,0,553.897872,1.5,0.6000000000000001,1.5,0.6000000000000001
ORD01409,PROD0354,USER0667,2024-01-08,Toys,849.88,2,25.56,Standard,Credit Card,47,Female,City91,Not Returned,No Return,0,1265.301344,0,1265.301344,1.0,0.4,1.0,0.4
ORD01410,PROD0349,USER0277,2022-09-23,Electronics,1197.57,1,0.94,Standard,Wallet,45,Male,City62,Not Returned,No Return,0,1186.312842,0,1186.312842,1.0,0.2,1.0,0.2
ORD01411,PROD0126,USER1415,2024-10-24,Electronics,1558.28,1,16.98,Express,COD,51,Female,City23,Not Returned,No Return,0,1293.684056,0,1293.684056,1.5,0.2,1.5,0.2
ORD01412,PROD0012,USER0045,2025-08-30,Home Appliances,911.53,3,20.85,Next-Day,Debit Card,60,Female,City8,Not Returned,No Return,0,2164.4279850000003,0,2164.4279850000003,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD01413,PROD0066,USER0403,2024-04-02,Home Appliances,1997.47,2,9.52,Next-Day,Credit Card,43,Male,City61,Not Returned,No Return,0,3614.621712,0,3614.621712,2.0,0.4,2.0,0.4
ORD01414,PROD0381,USER1617,2022-06-18,Electronics,837.32,4,25.19,Express,Wallet,58,Female,City50,Not Returned,No Return,0,2505.596368,0,2505.596368,1.5,0.8,1.5,0.8
ORD01415,PROD0019,USER1564,2023-01-23,Clothing,361.04,2,10.16,Standard,Wallet,49,Female,City12,Not Returned,No Return,0,648.716672,0,648.716672,1.0,0.4,1.0,0.4
ORD01416,PROD0201,USER0874,2025-07-06,Home Appliances,1589.24,1,10.02,Next-Day,Credit Card,45,Male,City37,Not Returned,No Return,0,1429.9981520000001,0,1429.9981520000001,2.0,0.2,2.0,0.2
ORD01417,PROD0202,USER0519,2022-06-09,Clothing,742.1,3,10.54,Express,COD,30,Male,City33,Returned,Defective,53,1991.6479800000002,200,1791.6479800000002,1.5,0.6000000000000001,0.0,0.0
ORD01418,PROD0279,USER1344,2022-01-12,Electronics,1778.14,5,14.39,Standard,Credit Card,20,Female,City58,Not Returned,No Return,0,7611.32827,0,7611.32827,1.0,1.0,1.0,1.0
ORD01419,PROD0157,USER0893,2025-03-20,Clothing,1021.32,3,12.64,Standard,Wallet,29,Male,City26,Returned,Defective,37,2676.675456,200,2476.675456,1.0,0.6000000000000001,0.0,0.0
ORD01420,PROD0114,USER1857,2023-07-27,Clothing,1823.49,4,33.83,Next-Day,COD,48,Male,City74,Not Returned,No Return,0,4826.413332,0,4826.413332,2.0,0.8,2.0,0.8
ORD01421,PROD0437,USER0714,2022-03-28,Books,415.85,1,4.91,Standard,COD,22,Female,City54,Returned,Size Issue,17,395.431765,200,195.43176499999998,1.0,0.2,0.0,0.0
ORD01422,PROD0461,USER1592,2022-04-07,Clothing,1935.42,5,35.24,Express,COD,37,Male,City94,Not Returned,No Return,0,6266.8899599999995,0,6266.8899599999995,1.5,1.0,1.5,1.0
ORD01423,PROD0417,USER0365,2024-04-06,Clothing,872.29,2,46.28,Next-Day,Credit Card,23,Female,City51,Not Returned,No Return,0,937.188376,0,937.188376,2.0,0.4,2.0,0.4
ORD01424,PROD0199,USER0937,2022-07-26,Electronics,527.05,1,37.57,Next-Day,Wallet,23,Male,City81,Returned,Changed Mind,8,329.03731500000004,200,129.03731500000004,2.0,0.2,0.0,0.0
ORD01425,PROD0373,USER1827,2023-01-23,Electronics,1144.9,2,28.0,Standard,Debit Card,24,Male,City88,Not Returned,No Return,0,1648.6560000000002,0,1648.6560000000002,1.0,0.4,1.0,0.4
ORD01426,PROD0250,USER0104,2025-07-12,Electronics,1856.83,3,27.12,Next-Day,Debit Card,33,Female,City39,Not Returned,No Return,0,4059.773112,0,4059.773112,2.0,0.6000000000000001,2.0,0.6000000000000001
ORD01427,PROD0018,USER1341,2024-12-07,Toys,1075.91,2,28.44,Next-Day,COD,25,Female,City36,Not Returned,No Return,0,1539.8423920000002,0,1539.8423920000002,2.0,0.4,2.0,0.4
ORD01428,PROD0445,USER0685,2022-07-23,Toys,1841.6,2,6.8,Next-Day,COD,52,Female,City60,Returned,Size Issue,56,3432.7423999999996,200,3232.7423999999996,2.0,0.4,0.0,0.0
ORD01429,PROD0260,USER1624,2022-01-15,Home Appliances,234.96,2,47.06,Next-Day,Debit Card,46,Female,City3,Not Returned,No Return,0,248.775648,0,248.775648,2.0,0.4,2.0,0.4
ORD01430,PROD0197,USER1479,2025-05-04,Books,870.42,5,12.48,Next-Day,COD,40,Female,City78,Not Returned,No Return,0,3808.9579199999994,0,3808.9579199999994,2.0,1.0,2.0,1.0
ORD01431,PROD0478,USER0930,2024-01-20,Toys,639.65,4,16.43,Express,Credit Card,31,Male,City2,Not Returned,No Return,0,2138.2220199999997,0,2138.2220199999997,1.5,0.8,1.5,0.8
ORD01432,PROD0207,USER1471,2023-11-08,Books,351.11,2,30.24,Standard,Credit Card,57,Female,City35,Not Returned,No Return,0,489.868672,0,489.868672,1.0,0.4,1.0,0.4
ORD01433,PROD0211,USER0916,2022-03-30,Clothing,860.74,5,16.48,Next-Day,Debit Card,59,Female,City23,Not Returned,No Return,0,3594.4502399999997,0,3594.4502399999997,2.0,1.0,2.0,1.0
ORD01434,PROD0161,USER0242,2022-08-16,Clothing,356.39,4,47.62,Standard,Debit Card,49,Male,City10,Returned,Changed Mind,19,746.708328,200,546.708328,1.0,0.8,0.0,0.0
ORD01435,PROD0295,USER1064,2024-04-25,Clothing,1968.73,2,1.3,Standard,COD,62,Female,City7,Not Returned,No Return,0,3886.27302,0,3886.27302,1.0,0.4,1.0,0.4
ORD01436,PROD0298,USER1004,2024-09-18,Electronics,738.49,2,28.9,Express,Debit Card,44,Female,City17,Not Returned,No Return,0,1050.1327800000001,0,1050.1327800000001,1.5,0.4,1.5,0.4
ORD01437,PROD0135,USER0369,2022-12-19,Home Appliances,1944.34,1,31.56,Express,Wallet,51,Male,City85,Returned,Wrong Item,42,1330.706296,200,1130.706296,1.5,0.2,0.0,0.0
ORD01438,PROD0351,USER0306,2025-01-20,Clothing,989.24,4,30.79,Standard,COD,34,Female,City19,Not Returned,No Return,0,2738.6120159999996,0,2738.6120159999996,1.0,0.8,1.0,0.8
ORD01439,PROD0281,USER0981,2023-06-17,Home Appliances,152.87,5,42.48,Express,COD,53,Female,City76,Returned,Wrong Item,52,439.65412000000003,200,239.65412000000003,1.5,1.0,0.0,0.0
ORD01440,PROD0369,USER0374,2024-12-28,Electronics,1440.6,2,25.81,Express,Credit Card,65,Male,City98,Returned,Size Issue,56,2137.56228,200,1937.56228,1.5,0.4,0.0,0.0
ORD01441,PROD0040,USER1042,2023-12-08,Books,948.42,2,5.74,Standard,Credit Card,62,Male,City90,Returned,Changed Mind,32,1787.961384,200,1587.961384,1.0,0.4,0.0,0.0
ORD01442,PROD0032,USER1511,2025-05-23,Clothing,1233.47,2,28.22,Next-Day,Wallet,51,Male,City25,Not Returned,No Return,0,1770.769532,0,1770.769532,2.0,0.4,2.0,0.4
ORD01443,PROD0246,USER1752,2022-04-24,Clothing,719.73,4,48.6,Standard,Debit Card,61,Male,City83,Not Returned,No Return,0,1479.7648800000002,0,1479.7648800000002,1.0,0.8,1.0,0.8
ORD01444,PROD0001,USER0667,2024-04-11,Toys,1918.18,1,28.86,Next-Day,Credit Card,63,Female,City6,Not Returned,No Return,0,1364.5932520000001,0,1364.5932520000001,2.0,0.2,2.0,0.2
ORD01445,PROD0133,USER0980,2024-07-22,Electronics,1619.62,4,23.53,Standard,Wallet,48,Male,City6,Not Returned,No Return,0,4954.093655999999,0,4954.093655999999,1.0,0.8,1.0,0.8
ORD01446,PROD0078,USER1849,2023-05-03,Electronics,1460.05,1,17.83,Next-Day,Wallet,35,Male,City37,Not Returned,No Return,0,1199.7230849999999,0,1199.7230849999999,2.0,0.2,2.0,0.2
ORD01447,PROD0457,USER1459,2025-06-21,Home Appliances,281.38,3,40.4,Next-Day,Debit Card,54,Female,City92,Returned,Changed Mind,29,503.10744000000005,200,303.10744000000005,2.0,0.6000000000000001,0.0,0.0
ORD01448,PROD0028,USER1975,2024-07-04,Electronics,1668.98,4,11.03,Standard,Debit Card,45,Female,City66,Not Returned,No Return,0,5939.566024000001,0,5939.566024000001,1.0,0.8,1.0,0.8
ORD01449,PROD0096,USER0677,2025-05-30,Electronics,152.36,5,10.34,Standard,Credit Card,22,Female,City28,Returned,Wrong Item,21,683.0298800000002,200,483.02988000000016,1.0,1.0,0.0,0.0
ORD01450,PROD0362,USER0832,2023-02-06,Clothing,645.99,3,40.25,Next-Day,Debit Card,33,Female,City41,Returned,Changed Mind,50,1157.9370749999998,200,957.9370749999998,2.0,0.6000000000000001,0.0,0.0
ORD01451,PROD0425,USER0625,2023-10-11,Toys,1377.26,2,49.44,Standard,COD,46,Male,City90,Not Returned,No Return,0,1392.685312,0,1392.685312,1.0,0.4,1.0,0.4
ORD01452,PROD0203,USER1745,2024-02-03,Home Appliances,439.4,2,20.97,Standard,Debit Card,27,Female,City7,Not Returned,No Return,0,694.51564,0,694.51564,1.0,0.4,1.0,0.4
ORD01453,PROD0126,USER1968,2022-02-17,Home Appliances,1951.97,3,17.79,Express,Credit Card,23,Male,City59,Returned,Changed Mind,46,4814.143611,200,4614.143611,1.5,0.6000000000000001,0.0,0.0
ORD01454,PROD0220,USER1387,2024-10-17,Electronics,173.74,3,19.01,Standard,Wallet,25,Male,City46,Not Returned,No Return,0,422.136078,0,422.136078,1.0,0.6000000000000001,1.0,0.6000000000000001
ORD01455,PROD0107,USER1892,2024-07-18,Clothing,793.75,2,32.7,Next-Day,Credit Card,43,Female,City35,Not Returned,No Return,0,1068.3875,0,1068.3875,2.0,0.4,2.0,0.4
ORD01456,PROD0047,USER0669,2022-07-14,Clothing,752.95,4,35.05,Express,Credit Card,36,Female,City86,Not Returned,No Return,0,1956.1641,0,1956.1641,1.5,0.8,1.5,0.8
ORD01457,PROD0296,USER0059,2024-08-05,Clothing,1904.07,4,22.03,Express,Wallet,27,Female,City4,Not Returned,No Return,0,5938.413516,0,5938.413516,1.5,0.8,1.5,0.8
ORD01458,PROD0026,USER0749,2023-12-14,Clothing,1070.65,4,18.0,Express,Debit Card,62,Male,City16,Not Returned,No Return,0,3511.7320000000004,0,3511.7320000000004,1.5,0.8,1.5,0.8
ORD01459,PROD0323,USER0222,2024-12-19,Electronics,1962.64,4,46.35,Next-Day,Debit Card,60,Male,City34,Returned,Size Issue,14,4211.82544,200,4011.8254399999996,2.0,0.8,0.0,0.0
ORD01460,PROD0400,USER1805,2025-08-05,Electronics,837.24,5,9.75,Standard,Wallet,19,Male,City15,Not Returned,No Return,0,3778.0454999999997,0,3778.0454999999997,1.0,1.0,1.0,1.0
ORD01461,PROD0064,USER1415,2024-01-19,Clothing,1776.23,4,21.81,Standard,Wallet,53,Male,City89,Not Returned,No Return,0,5555.336948,0,5555.336948,1.0,0.8,1.0,0.8
ORD01462,PROD0249,USER1420,2022-06-10,Electronics,1392.99,4,46.17,Next-Day,Debit Card,20,Female,City29,Returned,Changed Mind,36,2999.3860680000003,200,2799.3860680000003,2.0,0.8,0.0,0.0
ORD01463,PROD0468,USER0761,2024-04-12,Clothing,657.48,4,36.44,Express,Wallet,57,Female,City93,Not Returned,No Return,0,1671.5771519999998,0,1671.5771519999998,1.5,0.8,1.5,0.8
ORD01464,PROD0236,USER1491,2025-03-08,Toys,1912.18,4,15.07,Next-Day,COD,48,Male,City91,Not Returned,No Return,0,6496.057895999999,0,6496.057895999999,2.0,0.8,2.0,0.8
ORD01465,PROD0222,USER0555,2025-03-20,Electronics,1810.52,4,29.31,Next-Day,COD,52,Female,City33,Not Returned,No Return,0,5119.426352,0,5119.426352,2.0,0.8,2.0,0.8
ORD01466,PROD0101,USER0957,2022-01-27,Electronics,555.53,1,25.0,Next-Day,Wallet,27,Female,City65,Not Returned,No Return,0,416.6475,0,416.6475,2.0,0.2,2.0,0.2
